dateTime,usagekW,generationkW
2022-03-16 03:00:00,0.667894444,-0.009581111
2022-03-16 02:00:00,0.676989444,-0.009596667
2022-03-16 01:00:00,0.681019167,-0.009608889
2022-03-16 00:00:00,0.693693056,-0.009641944
2022-03-15 23:00:00,0.863862500,-0.009690833
2022-03-15 22:00:00,0.777909722,-0.009753056
2022-03-15 21:00:00,1.005174444,-0.009882778
2022-03-15 20:00:00,1.203801667,-0.009903611
2022-03-15 19:00:00,1.293110000,0.077271389
2022-03-15 18:00:00,1.369127222,1.212161944
2022-03-15 17:00:00,1.164268611,3.623299722
2022-03-15 16:00:00,1.113692500,5.324746667
2022-03-15 15:00:00,0.694263056,6.466357778
2022-03-15 14:00:00,0.796228333,6.917064444
2022-03-15 13:00:00,1.114246111,6.815527778
2022-03-15 12:00:00,1.275010556,6.138745000
2022-03-15 11:00:00,1.329429167,5.122648889
2022-03-15 10:00:00,1.705755000,3.662915000
2022-03-15 09:00:00,1.832063611,1.749595000
2022-03-15 08:00:00,1.125043333,0.250308611
2022-03-15 07:00:00,0.866194722,-0.003476667
2022-03-15 06:00:00,0.516732778,-0.007030278
2022-03-15 05:00:00,0.624723889,-0.006836667
2022-03-15 04:00:00,0.670441389,-0.008525278
2022-03-15 03:00:00,0.539177778,-0.009648889
2022-03-15 02:00:00,0.557650556,-0.009765556
2022-03-15 01:00:00,0.748936667,-0.009785000
2022-03-15 00:00:00,1.154050556,-0.009837778
2022-03-14 23:00:00,0.690236667,-0.009840833
2022-03-14 22:00:00,1.027866667,-0.009890833
2022-03-14 21:00:00,1.036121944,-0.010095278
2022-03-14 20:00:00,0.964701944,-0.009842778
2022-03-14 19:00:00,1.246665000,0.021517778
2022-03-14 18:00:00,0.914380278,1.090352222
2022-03-14 17:00:00,0.948968333,3.210857778
2022-03-14 16:00:00,1.078458333,5.063131111
2022-03-14 15:00:00,2.048317778,6.235336111
2022-03-14 14:00:00,1.215985278,3.143850556
2022-03-14 13:00:00,0.952000000,2.470184722
2022-03-14 12:00:00,1.175037222,4.863422222
2022-03-14 11:00:00,1.249665278,5.203734444
2022-03-14 10:00:00,1.722863611,2.769997778
2022-03-14 09:00:00,1.432103611,1.659815278
2022-03-14 08:00:00,1.997591667,0.431823056
2022-03-14 07:00:00,0.901028056,0.000790278
2022-03-14 06:00:00,0.791454444,-0.007023056
2022-03-14 05:00:00,0.661690833,-0.008831389
2022-03-14 04:00:00,0.772076667,-0.009619444
2022-03-14 03:00:00,0.785234444,-0.008596389
2022-03-14 02:00:00,0.977805000,-0.009668333
2022-03-14 01:00:00,1.155031667,-0.009683056
2022-03-14 00:00:00,1.289262222,-0.009678889
2022-03-13 23:00:00,0.695438611,-0.009672778
2022-03-13 22:00:00,0.869443611,-0.009683889
2022-03-13 21:00:00,1.337642500,-0.009806667
2022-03-13 20:00:00,1.107967500,-0.009895833
2022-03-13 19:00:00,1.790633333,0.076970556
2022-03-13 18:00:00,0.767914444,1.159493611
2022-03-13 17:00:00,0.792092222,3.591496111
2022-03-13 16:00:00,0.877902222,5.355062778
2022-03-13 15:00:00,0.962056944,6.490635556
2022-03-13 14:00:00,1.675757222,5.896750000
2022-03-13 13:00:00,1.563083611,5.476346667
2022-03-13 12:00:00,1.999789722,4.701757222
2022-03-13 11:00:00,1.648005278,4.347431944
2022-03-13 10:00:00,1.941532778,3.636933889
2022-03-13 09:00:00,1.440463889,1.750315278
2022-03-13 08:00:00,1.803813611,0.268004722
2022-03-13 07:00:00,1.185835556,-0.004480000
2022-03-13 06:00:00,1.479437222,-0.007263889
2022-03-13 05:00:00,1.104922500,-0.007133611
